1 0.9800665778 0.921060994 0.8253356149 0.6967067093 0.5403023059 0.3623577545 0.1699671429 -2.91995223012888154E-002 -0.2272020947 -0.4161468365 -0.5885011173 -0.7373937155 -0.8568887534 -0.9422223407 -0.9899924966 -0.9982947758 -0.9667981926 -0.8967584163 -0.7909677119 -0.6536436209 -0.4902608213 -0.30733287 -0.1121525269 8.74989834394472726E-002 0.2836621855 0.4685166713 0.6346928759 0.7755658785 0.8855195169 0.9601702867 0.996542097 0.9931849188 0.950232592 0.8693974903 0.7539022543 0.6083513145 0.4385473276 0.2512598426 5.39554205626488620E-002 -0.1455000338 -0.339154861 -0.5192886541 -0.6787200473 -0.8110930141 -0.9111302619 -0.9748436214 -0.999693042 -0.9846878558 -0.9304262721 -0.8390715291
1.0248748753 0.9967667916 0.9097802064 0.8060482025 0.6705563487 0.5086983042 0.3269188653 0.1324570311 -6.69425920309412031E-002 -0.2633385438 -0.4489091107 -0.6162641533 -0.7587397274 -0.8706637549 -0.9475821514 -0.9864363965 -0.9856854674 -0.9453672747 -0.8670971509 -0.7540034522 -0.6106028407 -0.4426202199 -0.2567604999 -6.04412947123989797E-002 0.1385027951 0.3321325232 0.5127205098 0.6730593086 0.8067487442 0.9084510673 0.9741037539 1.0010814652 0.9883007115 0.9362630479 0.8470350784 0.7241660672 0.5725464406 0.3982128214 0.2081073675 9.80100994686124855E-003 -0.1888083759 -0.3798108339 -0.5555996722 -0.7091747179 -0.834421392 -0.9263544781 -0.9813168676 -0.9971253569 -0.9731576847 -0.8964268388 -0.688734418
1.0482521319 1.0087182666 0.8962517971 0.7847450127 0.6430820186 0.4761391893 0.2909299276 9.48219953300933338E-002 -0.1043823497 -0.2987574055 -0.4805699989 -0.6425877823 -0.7783675645 -0.882512181 -0.9508856611 -0.9807781169 -0.9710137771 -0.9219978619 -0.8357004279 -0.7155778282 -0.5664349185 -0.3942335027 -0.2058546546 -8.82439116594865500E-003 0.1889863661 0.3796755797 0.5556251258 0.7098045045 0.8360511237 0.9293159823 0.9858649581 1.0034276752 0.9812880165 0.9203126738 0.8229165948 0.692966707 0.5356277558 0.3571564017 0.1646517879 -3.42274811070851157E-002 -0.2315686631 -0.4195203346 -0.5906054023 -0.7380191913 -0.8559007257 -0.9395663874 -0.9856966373 -0.9921958839 -0.955053989 -0.8442997934 -0.5621126791
1.0695798834 1.0162724318 0.8805153833 0.7616082348 0.6143745088 0.4427251833 0.2544891497 5.71616173074779022E-002 -0.1414218101 -0.333368158 -0.5110490513 -0.6674048337 -0.7962260136 -0.8924008172 -0.9521189787 -0.9730236435 -0.9543053288 -0.8967341947 -0.8026293409 -0.6757663509 -0.521226772 -0.3451955296 -0.154714354 4.25989514213142573E-002 0.2388542077 0.4262034169 0.5971536373 0.7448657028 0.8634268796 0.9480865874 0.9954457907 1.0035925076 0.972178034 0.9024308457 0.7971076229 0.66038335 0.4976848722 0.3154745443 0.120992597 -7.80315082938846383E-002 -0.2736872287 -0.4581983082 -0.6242327924 -0.7651953305 -0.875490111 -0.9507386275 -0.9878487317 -0.9839317872 -0.9290755218 -0.7806292309 -0.4556291748
1.0884481601 1.0197355538 0.8626454113 0.7368008704 0.5845272268 0.40855458 0.2176950759 1.95748837081118378E-002 -0.1779653449 -0.3670824861 -0.5402687869 -0.6906517497 -0.8122679737 -0.9003008973 -0.9512728192 -0.9631835431 -0.9355901196 -0.8696245048 -0.7679484331 -0.6346473022 -0.4750673008 -0.2956022736 -0.1034388184 9.37302208867086123E-002 0.2880124433 0.4716305363 0.6372323325 0.7781839174 0.8888341025 0.9647397208 1.0028427612 1.0015922824 0.9610062435 0.8826707882 0.7696770107 0.6264977226 0.4588091369 0.2732645749 7.72292192305450292E-002 -0.1215135125 -0.3150722683 -0.4957623648 -0.6564121516 -0.7906488181 -0.8931495655 -0.9598092777 -0.9874832992 -0.9714380465 -0.8950858756 -0.7104305545 -0.36629111
1.1045603586 1.019380861 0.8427399961 0.7104709852 0.5536348145 0.3737244625 0.1806463628 -1.78399384620169729E-002 -0.2139188799 -0.3998144595 -0.5681548481 -0.7122687068 -0.8264505405 -0.9061881467 -0.9483425055 -0.9512729224 -0.9149024379 -0.8407208952 -0.7317255451 -0.5923015553 -0.4280471869 -0.2455506103 -5.21272547511546294E-002 0.144471834 0.3363690038 0.5158740533 0.6757908157 0.8097040476 0.9122351841 0.9792567655 1.0080569861 0.997447805 0.94781231 0.8610894449 0.7406967097 0.5913939159 0.4190934281 0.2306244561 3.34607962006739507E-002 -0.1645771255 -0.3556340289 -0.5321329429 -0.6870772029 -0.8143279761 -0.9088313789 -0.9666643832 -0.984214047 -0.9540373416 -0.8537008217 -0.6374853669 -0.291575978
1.1177108276 1.0154571123 0.8209126986 0.682754857 0.5217923057 0.3383311867 0.1434415952 -5.49854551339252762E-002 -0.2491900879 -0.4314807071 -0.5946361475 -0.7321997294 -0.8387350817 -0.9100428164 -0.9433279592 -0.9373113769 -0.8922807718 -0.8100792122 -0.6940316551 -0.5488123906 -0.3802586927 -0.1951381057 -8.78643415158990651E-004 0.1947273422 0.3838338176 0.5588538641 0.7127621445 0.8393749812 0.9335968798 0.9916236702 1.0110941673 0.9911843034 0.9326399819 0.83774734 0.7102416075 0.5551581954 0.3786319498 0.1876525749 -1.02140247133810404E-002 -0.2071273721 -0.395284992 -0.5672334298 -0.716164772 -0.836181075 -0.9224712398 -0.9711352167 -0.9776221681 -0.9313304827 -0.8059890696 -0.5646034831 -0.2293433873
1.1277671358 1.0081946035 0.7972865022 0.6537793426 0.4890946484 0.3024706975 0.1061791187 -9.17653175500005580E-002 -0.283688578 -0.4620005859 -0.6196450078 -0.7503927944 -0.8490873022 -0.9118497068 -0.9362336825 -0.9213229308 -0.8677677097 -0.7777589106 -0.6549407138 -0.5042653068 -0.3317954562 -0.1444628043 5.02084736793767944E-002 0.2444016346 0.4303189965 0.6004928071 0.7480829601 0.8671496882 0.9528903631 1.0018309612 1.0119645616 0.9828313561 0.9155369801 0.8127084344 0.678389355 0.5178788062 0.3375200234 0.1444475287 -5.36973005161782008E-002 -0.2490708675 -0.433940036 -0.6009901572 -0.7436139257 -0.85615262 -0.933981576 -0.9730071897 -0.9673140499 -0.903205814 -0.7532577518 -0.4938290446 -0.177766509
1.1346559296 0.9978093404 0.7719894365 0.6236636891 0.455636465 0.2662387192 6.89568781281799104E-002 -0.1280844068 -0.3173260817 -0.4912963448 -0.6431172933 -0.7667999269 -0.8574773004 -0.9115981822 -0.9270687293 -0.9033359666 -0.8414098315 -0.7438229106 -0.6145294734 -0.4587478281 -0.2827522843 -9.36230159272007229E-002 0.101036203 0.2934011367 0.4757390154 0.6407168164 0.7816936083 0.8929853044 0.9700912691 1.0098737438 1.01068294 0.9724228105 0.8965548791 0.7860399737 0.645220188 0.4796457755 0.2958538786 0.1011079133 -9.68919996432765079E-002 -0.2903160049 -0.4715165515 -0.6333321865 -0.769364533 -0.8741793521 -0.9432484712 -0.9720366443 -0.9529673759 -0.8698174812 -0.6969011659 -0.4266035349 -0.1352784265
1.1383515687 0.9845059119 0.7451514396 0.5925209466 0.4215119625 0.2297308515 3.18722526241447257E-002 -0.1638490252 -0.350016634 -0.5192932805 -0.6649925333 -0.7813772867 -0.8638796147 -0.9092821747 -0.9158466673 -0.8833831472 -0.8132575928 -0.708337449 -0.5728773111 -0.4123493077 -0.233224944 -4.27171035039465782E-002 0.1515075071 0.3416340051 0.5200108868 0.6794550684 0.8135382533 0.9168432077 0.9851797287 1.0157516945 1.0072685371 0.9599966929 0.8757489807 0.7578123307 0.6108167447 0.4405507123 0.2537304429 5.77321108814433659E-002 -0.1397022042 -0.3307731235 -0.5079344736 -0.6641908216 -0.7933553626 -0.8901867234 -0.9501326162 -0.9679718783 -0.934363734 -0.8315463165 -0.6382966737 -0.363895364 -0.1005298215
1.1388669239 0.9684794503 0.7169021515 0.5604590925 0.3868149298 0.1930425944 -4.97811493592378515E-003 -0.1989670916 -0.3816767504 -0.5459198876 -0.6852140374 -0.7940852461 -0.8682732595 -0.9049001787 -0.902585531 -0.8615013277 -0.7833652001 -0.6713719227 -0.5300660479 -0.3651607285 -0.1833099529 8.15672847697290933E-003 0.2015264097 0.3890103181 0.5630543282 0.7166401208 0.8435649814 0.9386890826 0.9981403929 1.0194690427 1.0017449922 0.9455951097 0.8531781801 0.7280988411 0.5752638775 0.4006866034 0.2112471303 1.44180804854451491E-002 -0.1820333032 -0.3703546417 -0.5431161912 -0.693498828 -0.8155219452 -0.9040864929 -0.9544740707 -0.9605752853 -0.9114079668 -0.7889526904 -0.5787356505 -0.306303359 -7.23553049516250518E-002
1.1362458763 0.949916964 0.687369408 0.527581941 0.3516387785 0.1562693159 -4.14984956757781520E-002 -0.2333483368 -0.4122255984 -0.5711079999 -0.7037290018 -0.804888457 -0.8706417526 -0.8984552353 -0.8873077637 -0.837731459 -0.7517904793 -0.6329987275 -0.4861797627 -0.3172745008 -0.1331043688 5.89006444238911256E-002 0.2509981978 0.4354422609 0.6047919241 0.7522080436 0.8717258969 0.9584929772 1.0089624478 1.0210345431 0.9941402798 0.9292641402 0.8289048241 0.6969756338 0.5386484626 0.3601476084 0.1685016307 -2.87368475376891877E-002 -0.223792171 -0.408975136 -0.5769863033 -0.7211893903 -0.8357944893 -0.915775889 -0.9561001593 -0.9496441847 -0.8841356888 -0.7427275293 -0.5193803576 -0.2541397433 -4.97463578792628203E-002
1.1305571675 0.9289982432 0.6566782589 0.4939898912 0.3160765987 0.1195061759 -7.75942594622633652E-002 -0.2669044971 -0.4415851632 -0.5947929245 -0.7204886072 -0.8137559101 -0.870973132 -0.8899549077 -0.8700401521 -0.8121184835 -0.7185947368 -0.5932930892 -0.4413046024 -0.2687842581 -8.27055784287007156E-002 0.1094173864 0.2998296196 0.480844306 0.6451492807 0.7860985425 0.8979772087 0.9762293495 1.0176396186 1.0204614388 0.9844866325 0.9110537215 0.8029945636 0.664521456 0.5010592043 0.3190288525 0.1255916998 -7.16361704266052501E-002 -0.2648873205 -0.4465513446 -0.6094712059 -0.7471948892 -0.8540961505 -0.9251385639 -0.9548355774 -0.9350286315 -0.8527109803 -0.6936454626 -0.461239845 -0.2074968798 -3.18293418504157696E-002
1.1218893328 0.9058964857 0.6249503778 0.4597805473 0.28022121 8.28480143363634347E-002 -0.1131720654 -0.2995495055 -0.4696804061 -0.6169135665 -0.735448107 -0.8206609835 -0.8692599631 -0.8794112462 -0.8508137509 -0.7847112219 -0.6838426132 -0.5523328916 -0.3955285885 -0.2197846504 -3.22110874026655530E-002 0.1596104807 0.3479290796 0.5251333871 0.6840551729 0.8182550732 0.9222793076 0.9918771044 1.0241701652 1.0177674138 0.972820454 0.8910175253 0.7755161985 0.6308174935 0.4625864372 0.2774262187 8.26149520517028557E-002 -0.1141844008 -0.3052290216 -0.4830020791 -0.6404985164 -0.7714456179 -0.8703419255 -0.93204735 -0.950513688 -0.9166451488 -0.8174164515 -0.6425224804 -0.4051596622 -0.166301064 -1.78474164629817238E-002
1.1103465125 0.8807787452 0.5923037613 0.4250492354 0.2441651942 4.63892117858034705E-002 -0.1481400563 -0.3311996771 -0.4964394164 -0.637412547 -0.7485669072 -0.8255814819 -0.8654993363 -0.8668407438 -0.8296637981 -0.7555622527 -0.6476019309 -0.5101984971 -0.3489414199 -0.1703711372 1.82816901953070654E-002 0.2093844422 0.395206828 0.5682290683 0.7214416852 0.8486249481 0.9445968343 1.0054196205 1.0285568671 1.0129745377 0.9591822236 0.8692128273 0.7465415177 0.5959471857 0.4233219256 0.2354361401 3.96686574826898286E-002 -0.156287238 -0.3447293718 -0.5182480306 -0.6699963624 -0.7938685814 -0.8844383819 -0.9363686437 -0.9429880281 -0.8944858823 -0.7786378227 -0.5901793821 -0.3518214235 -0.1303559144 -7.14548298806690855E-003
